b2_2 [ 0.00048472]
b2_3 [ -1.55004482e-05]
b2_4 [ 0.00040573]
b1_52 [  9.21551936e-07]
b1_152 [ -7.46132191e-06]
b2_0 [-0.00104378]
b2_1 [ 0.00029708]
b2_2 [ 0.00046595]
b2_3 [ -2.89005331e-06]
b2_4 [ 0.00041119]
b1_52 [  9.46622651e-07]
b1_152 [ -7.47743429e-06]
b2_0 [-0.00103552]
b2_1 [ 0.0002729]
b2_2 [ 0.00047764]
b2_3 [  8.06714612e-06]
b2_4 [ 0.00041274]
b1_52 [  9.78516147e-07]
b1_152 [ -7.21762260e-06]
b2_0 [-0.00103611]
b2_1 [ 0.00030434]
b2_2 [ 0.0004559]
b2_3 [  1.96680489e-05]
b2_4 [ 0.00038252]
b1_52 [  9.37174683e-07]
b1_152 [ -7.79227746e-06]
b2_0 [-0.00103084]
b2_1 [ 0.0002654]
b2_2 [ 0.00048791]
b2_3 [  2.48438061e-05]
b2_4 [ 0.00041468]
b1_52 [  9.79301780e-07]
b1_152 [ -7.15106384e-06]
b2_0 [-0.00101394]
b2_1 [ 0.00033479]
b2_2 [ 0.00044775]
b2_3 [ -4.82155624e-06]
b2_4 [ 0.00034642]
b1_52 [  1.01110790e-06]
b1_152 [ -7.26259515e-06]
b2_0 [-0.00107222]
b2_1 [ 0.00033729]
b2_2 [ 0.00044955]
b2_3 [  9.67334877e-06]
b2_4 [ 0.00037149]
b1_52 [  9.51913905e-07]
b1_152 [ -7.52122093e-06]
b2_0 [-0.00108352]
b2_1 [ 0.00033444]
b2_2 [ 0.00045425]
b2_3 [  3.30930270e-05]
b2_4 [ 0.00040707]
b1_52 [  9.89859681e-07]
b1_152 [ -7.67495571e-06]
b2_0 [-0.00111189]
b2_1 [ 0.00033521]
b2_2 [ 0.00046197]
b2_3 [  8.69691817e-06]
b2_4 [ 0.00042741]
b1_52 [  9.49584712e-07]
b1_152 [ -7.41200950e-06]
b2_0 [-0.00106004]
b2_1 [ 0.00031301]
b2_2 [ 0.0004638]
b2_3 [  1.97108902e-06]
b2_4 [ 0.00043949]
b1_52 [  1.00975959e-06]
b1_152 [ -7.85017703e-06]
b2_0 [-0.00118037]
b2_1 [ 0.00033392]
b2_2 [ 0.00049161]
b2_3 [  1.74527027e-05]
b2_4 [ 0.00046886]
b1_52 [  1.00465100e-06]
b1_152 [ -7.47202457e-06]
b2_0 [-0.00111939]
b2_1 [ 0.00033421]
b2_2 [ 0.00048965]
b2_3 [ -7.82685751e-06]
b2_4 [ 0.00044498]
b1_52 [  9.42578113e-07]
b1_152 [ -7.82201406e-06]
b2_0 [-0.00110759]
b2_1 [ 0.00031413]
b2_2 [ 0.0005146]
b2_3 [  6.94748487e-06]
b2_4 [ 0.00047505]
b1_52 [  9.27149627e-07]
b1_152 [ -7.83991581e-06]
b2_0 [-0.00110793]
b2_1 [ 0.000296]
b2_2 [ 0.0005147]
b2_3 [ -2.15998039e-05]
b2_4 [ 0.00048981]
b1_52 [  9.20720515e-07]
b1_152 [ -7.88262757e-06]
b2_0 [-0.00110308]
b2_1 [ 0.00028736]
b2_2 [ 0.0005379]
b2_3 [ -1.83354241e-05]
b2_4 [ 0.00050309]
b1_52 [  9.46625875e-07]
b1_152 [ -7.81509957e-06]
b2_0 [-0.00109196]
b2_1 [ 0.00028056]
b2_2 [ 0.00056194]
b2_3 [  4.76289469e-06]
b2_4 [ 0.00048826]
b1_52 [  8.64681904e-07]
b1_152 [ -8.12039672e-06]
b2_0 [-0.00110806]
b2_1 [ 0.00031083]
b2_2 [ 0.0005422]
b2_3 [  1.99256348e-05]
b2_4 [ 0.000513]
b1_52 [  9.60569538e-07]
b1_152 [ -7.75876473e-06]
b2_0 [-0.00108065]
b2_1 [ 0.00030832]
b2_2 [ 0.00056363]
b2_3 [ -5.52533210e-06]
b2_4 [ 0.00049267]
b1_52 [  9.67833135e-07]
b1_152 [ -8.13138261e-06]
b2_0 [-0.00114]
b2_1 [ 0.00029303]
b2_2 [ 0.00054797]
b2_3 [  2.97866622e-05]
b2_4 [ 0.0004958]
b1_52 [  9.30929998e-07]
b1_152 [ -7.75853672e-06]
b2_0 [-0.00109258]
b2_1 [ 0.00029613]
b2_2 [ 0.00053535]
b2_3 [  2.07740875e-05]
b2_4 [ 0.00046593]
b1_52 [  8.38555259e-07]
b1_152 [ -8.29002506e-06]
b2_0 [-0.00110106]
b2_1 [ 0.0002819]
b2_2 [ 0.00053862]
b2_3 [  2.67868090e-05]
b2_4 [ 0.00049981]
b1_52 [  8.80793028e-07]
b1_152 [ -8.10866801e-06]
b2_0 [-0.00112447]
b2_1 [ 0.00031027]
b2_2 [ 0.00051729]
b2_3 [ -9.17927855e-07]
b2_4 [ 0.00052701]
b1_52 [  8.65038830e-07]
b1_152 [ -8.23848753e-06]
b2_0 [-0.00114126]
b2_1 [ 0.00031188]
b2_2 [ 0.00052942]
b2_3 [  3.22346491e-05]
b2_4 [ 0.00051574]
b1_52 [  9.38174890e-07]
b1_152 [ -8.15947960e-06]
b2_0 [-0.00112331]
b2_1 [ 0.00030289]
b2_2 [ 0.00056525]
b2_3 [  7.02187561e-07]
b2_4 [ 0.0005149]
b1_52 [  9.14547215e-07]
b1_152 [ -8.19734912e-06]
b2_0 [-0.00116125]
b2_1 [ 0.00032858]
b2_2 [ 0.0005412]
b2_3 [  1.82342073e-05]
b2_4 [ 0.00048593]
b1_52 [  8.69995316e-07]
b1_152 [ -8.60347520e-06]
b2_0 [-0.00112856]
b2_1 [ 0.00024983]
b2_2 [ 0.00056797]
b2_3 [  4.83381527e-05]
b2_4 [ 0.00053574]
b1_52 [  9.70359408e-07]
b1_152 [ -7.92831751e-06]
b2_0 [-0.00107258]
b2_1 [ 0.00030867]
b2_2 [ 0.00056285]
b2_3 [  3.26667855e-05]
b2_4 [ 0.00047732]
b1_52 [  9.91795244e-07]
b1_152 [ -8.28243177e-06]
b2_0 [-0.00120726]
b2_1 [ 0.0003273]
b2_2 [ 0.0005758]
b2_3 [  5.14285780e-05]
b2_4 [ 0.00051386]
b1_52 [  1.03723444e-06]
b1_152 [ -7.90120291e-06]
b2_0 [-0.00119852]
b2_1 [ 0.00031012]
b2_2 [ 0.00057069]
b2_3 [  2.73396839e-05]
b2_4 [ 0.00053231]
b1_52 [  9.99667668e-07]
b1_152 [ -8.04242535e-06]
b2_0 [-0.0012005]
b2_1 [ 0.00029764]
b2_2 [ 0.00057696]
b2_3 [  5.43562808e-05]
b2_4 [ 0.00054017]
b1_52 [  9.85984455e-07]
b1_152 [ -8.15127175e-06]
b2_0 [-0.00121793]
b2_1 [ 0.0003083]
b2_2 [ 0.00058303]
b2_3 [  5.99564856e-05]
b2_4 [ 0.00054644]
b1_52 [  9.79171835e-07]
b1_152 [ -8.03116288e-06]
b2_0 [-0.00117645]
b2_1 [ 0.00030243]
b2_2 [ 0.00056768]
b2_3 [  5.25469964e-05]
b2_4 [ 0.00055669]
b1_52 [  9.95942751e-07]
b1_152 [ -8.21973806e-06]
b2_0 [-0.00118932]
b2_1 [ 0.0003079]
b2_2 [ 0.00059128]
b2_3 [  5.49846235e-05]
b2_4 [ 0.00056256]
b1_52 [  1.02808162e-06]
b1_152 [ -7.91161512e-06]
b2_0 [-0.00121057]
b2_1 [ 0.00032127]
b2_2 [ 0.00057281]
b2_3 [  1.76911815e-05]
b2_4 [ 0.000547]
b1_52 [  9.72281038e-07]
b1_152 [ -8.40999074e-06]
b2_0 [-0.00117863]
b2_1 [ 0.00028654]
b2_2 [ 0.00059876]
b2_3 [  3.85318035e-05]
b2_4 [ 0.00055307]
b1_52 [  1.03787648e-06]
b1_152 [ -7.87909305e-06]
b2_0 [-0.00120778]
b2_1 [ 0.0003309]
b2_2 [ 0.00057559]
b2_3 [  1.06932581e-05]
b2_4 [ 0.00055269]
b1_52 [  1.01968465e-06]
b1_152 [ -8.18421357e-06]
b2_0 [-0.00124165]
b2_1 [ 0.00034071]
b2_2 [ 0.00058288]
b2_3 [  2.36682255e-05]
b2_4 [ 0.00059059]
b1_52 [  9.73637895e-07]
b1_152 [ -7.95287221e-06]
b2_0 [-0.00120094]
b2_1 [ 0.00032589]
b2_2 [ 0.00058264]
b2_3 [ -4.68545307e-06]
b2_4 [ 0.00062221]
b1_52 [  1.05428992e-06]
b1_152 [ -8.42089996e-06]
b2_0 [-0.00131453]
b2_1 [ 0.00036185]
b2_2 [ 0.00060295]
b2_3 [  2.76622204e-05]
b2_4 [ 0.00064832]
b1_52 [  1.05469117e-06]
b1_152 [ -7.75773717e-06]
b2_0 [-0.00121766]
b2_1 [ 0.00038548]
b2_2 [ 0.00062437]
b2_3 [  1.95846885e-05]
b2_4 [ 0.00056104]
b1_52 [  1.04064444e-06]
b1_152 [ -7.89522759e-06]
b2_0 [-0.00120685]
b2_1 [ 0.00037318]
b2_2 [ 0.00062921]
b2_3 [  2.63841948e-05]
b2_4 [ 0.00057067]
b1_52 [  1.03815325e-06]
b1_152 [ -7.97027148e-06]
b2_0 [-0.00116752]
b2_1 [ 0.00034564]
b2_2 [ 0.00065188]
b2_3 [  9.95124406e-06]
b2_4 [ 0.00059563]
b1_52 [  1.03851944e-06]
b1_152 [ -8.16869519e-06]
b2_0 [-0.00119226]
b2_1 [ 0.0003542]
b2_2 [ 0.00066338]
b2_3 [  6.94459414e-06]
b2_4 [ 0.00062364]
b1_52 [  1.07256038e-06]
b1_152 [ -7.95514900e-06]
b2_0 [-0.00116485]
b2_1 [ 0.00032506]
b2_2 [ 0.00066885]
b2_3 [ -1.24106948e-05]
b2_4 [ 0.00062833]
b1_52 [  1.11910142e-06]
b1_152 [ -8.14911266e-06]
b2_0 [-0.0011738]
b2_1 [ 0.00032584]
b2_2 [ 0.00070052]
b2_3 [  1.99998373e-06]
b2_4 [ 0.00064458]
b1_52 [  1.09352682e-06]
b1_152 [ -7.76097255e-06]
b2_0 [-0.00114791]
b2_1 [ 0.00032169]
b2_2 [ 0.00066752]
b2_3 [ -1.18682740e-05]
b2_4 [ 0.00063556]
b1_52 [  1.11335808e-06]
b1_152 [ -8.36611630e-06]
b2_0 [-0.00124522]
b2_1 [ 0.00033601]
b2_2 [ 0.00070639]
b2_3 [ -6.37815336e-06]
b2_4 [ 0.00066755]
b1_52 [  1.09480810e-06]
b1_152 [ -8.31034275e-06]
b2_0 [-0.0012306]
b2_1 [ 0.00033373]
b2_2 [ 0.00071917]
b2_3 [ -2.61970020e-05]
b2_4 [ 0.00067378]
b1_52 [  1.14490712e-06]
b1_152 [ -8.10560993e-06]
b2_0 [-0.00119042]
b2_1 [ 0.00033025]
b2_2 [ 0.0007338]
b2_3 [ -3.08396329e-05]
b2_4 [ 0.00067529]
b1_52 [  1.14062798e-06]
b1_152 [ -8.08998164e-06]
b2_0 [-0.00119593]
b2_1 [ 0.00033252]
b2_2 [ 0.00074024]
b2_3 [ -2.46354658e-05]
b2_4 [ 0.00067223]
b1_52 [  1.13515907e-06]
b1_152 [ -8.16037567e-06]
b2_0 [-0.00117334]
b2_1 [ 0.00033551]
b2_2 [ 0.00074751]
b2_3 [ -2.44890419e-05]
b2_4 [ 0.00067996]
b1_52 [  1.17263412e-06]
b1_152 [ -7.92818025e-06]
b2_0 [-0.001192]
b2_1 [ 0.00038513]
b2_2 [ 0.00068847]
b2_3 [ -5.18773891e-05]
b2_4 [ 0.00068317]
b1_52 [  1.00020725e-06]
b1_152 [ -8.51011078e-06]
b2_0 [-0.00113224]
b2_1 [ 0.00027397]
b2_2 [ 0.00075145]
b2_3 [ -3.70162430e-05]
b2_4 [ 0.00068022]
b1_52 [  1.10135169e-06]
b1_152 [ -8.04779389e-06]
b2_0 [-0.00114979]
b2_1 [ 0.00030764]
b2_2 [ 0.00076142]
b2_3 [ -6.63785084e-05]
b2_4 [ 0.00069314]
b1_52 [  1.14338220e-06]
b1_152 [ -7.81231232e-06]
b2_0 [-0.00113439]
b2_1 [ 0.00031687]
b2_2 [ 0.00076166]
b2_3 [ -6.18945796e-05]
b2_4 [ 0.00065776]
b1_52 [  1.25890517e-06]
b1_152 [ -7.61074438e-06]
b2_0 [-0.00115943]
b2_1 [ 0.00035604]
b2_2 [ 0.00075175]
b2_3 [ -4.97663834e-05]
b2_4 [ 0.00062168]
b1_52 [  1.24259971e-06]
b1_152 [ -7.26851806e-06]
b2_0 [-0.00112024]
b2_1 [ 0.00037661]
b2_2 [ 0.00074464]
b2_3 [ -8.31559243e-05]
b2_4 [ 0.00063185]
b1_52 [  1.24215030e-06]
b1_152 [ -7.64331570e-06]
b2_0 [-0.00114252]
b2_1 [ 0.00037223]
b2_2 [ 0.00073208]
b2_3 [ -4.56750728e-05]
b2_4 [ 0.00067105]
b1_52 [  1.27502939e-06]
b1_152 [ -7.37342690e-06]
b2_0 [-0.00112223]
b2_1 [ 0.00039297]
b2_2 [ 0.00073919]
b2_3 [ -7.35317095e-05]
b2_4 [ 0.00066333]
b1_52 [  1.27342448e-06]
b1_152 [ -7.40216503e-06]
b2_0 [-0.00114022]
b2_1 [ 0.00043266]
b2_2 [ 0.00072086]
b2_3 [ -7.79021962e-05]
b2_4 [ 0.00065299]
b1_52 [  1.26693784e-06]
b1_152 [ -7.33643920e-06]
b2_0 [-0.00111235]
b2_1 [ 0.00039991]
b2_2 [ 0.00072644]
b2_3 [ -6.96905594e-05]
b2_4 [ 0.00067176]
b1_52 [  1.33036760e-06]
b1_152 [ -7.45764409e-06]
b2_0 [-0.00115602]
b2_1 [ 0.00041329]
b2_2 [ 0.00073572]
b2_3 [ -4.85043788e-05]
b2_4 [ 0.00064876]
b1_52 [  1.29494937e-06]
b1_152 [ -7.30821994e-06]
b2_0 [-0.00109946]
b2_1 [ 0.00044261]
b2_2 [ 0.00073185]
b2_3 [ -8.90950020e-05]
b2_4 [ 0.00066216]
b1_52 [  1.33991804e-06]
b1_152 [ -7.65626330e-06]
b2_0 [-0.00115177]
b2_1 [ 0.00041511]
b2_2 [ 0.00074398]
b2_3 [ -6.67960826e-05]
b2_4 [ 0.00069643]
b1_52 [  1.37105182e-06]
b1_152 [ -7.03671441e-06]
b2_0 [-0.00111795]
b2_1 [ 0.00041809]
b2_2 [ 0.00071694]
b2_3 [ -7.46616361e-05]
b2_4 [ 0.00067208]
b1_52 [  1.43651056e-06]
b1_152 [ -6.98247856e-06]
b2_0 [-0.0011368]
b2_1 [ 0.00046147]
b2_2 [ 0.00071903]
b2_3 [-0.00010299]
b2_4 [ 0.00066066]
b1_52 [  1.44973078e-06]
b1_152 [ -6.83162363e-06]
b2_0 [-0.00111349]
b2_1 [ 0.0004527]
b2_2 [ 0.0007123]
b2_3 [-0.00012409]
b2_4 [ 0.00062953]
b1_52 [  1.51831624e-06]
b1_152 [ -6.63020913e-06]
b2_0 [-0.0011568]
b2_1 [ 0.00048979]
b2_2 [ 0.00071243]
b2_3 [-0.00012224]
b2_4 [ 0.0006085]
b1_52 [  1.45414289e-06]
b1_152 [ -6.70023102e-06]
b2_0 [-0.00111634]
b2_1 [ 0.00047428]
b2_2 [ 0.00072709]
b2_3 [-0.00013656]
b2_4 [ 0.0006423]
b1_52 [  1.52819450e-06]
b1_152 [ -6.46882882e-06]
b2_0 [-0.00118413]
b2_1 [ 0.00052047]
b2_2 [ 0.00070729]
b2_3 [-0.00013604]
b2_4 [ 0.00059452]
b1_52 [  1.47352455e-06]
b1_152 [ -6.74322688e-06]
b2_0 [-0.00115466]
b2_1 [ 0.0004848]
b2_2 [ 0.00072253]
b2_3 [-0.00014329]
b2_4 [ 0.00064404]
b1_52 [  1.50758080e-06]
b1_152 [ -6.40818347e-06]
b2_0 [-0.00113128]
b2_1 [ 0.00047191]
b2_2 [ 0.0007379]
b2_3 [-0.00013049]
b2_4 [ 0.00059398]
b1_52 [  1.54030882e-06]
b1_152 [ -6.85027402e-06]
b2_0 [-0.0011821]
b2_1 [ 0.00048943]
b2_2 [ 0.00073002]
b2_3 [-0.00011674]
b2_4 [ 0.00062844]
b1_52 [  1.58330526e-06]
b1_152 [ -6.38766207e-06]
b2_0 [-0.00113369]
b2_1 [ 0.00049188]
b2_2 [ 0.00072668]
b2_3 [-0.00014951]
b2_4 [ 0.00062529]
b1_52 [  1.56684612e-06]
b1_152 [ -6.25319850e-06]
b2_0 [-0.00111989]
b2_1 [ 0.00049111]
b2_2 [ 0.00072529]
b2_3 [-0.00014542]
b2_4 [ 0.00059813]
b1_52 [  1.51757843e-06]
b1_152 [ -6.27664747e-06]
b2_0 [-0.00106228]
b2_1 [ 0.00048]
b2_2 [ 0.00074634]
b2_3 [-0.00017489]
b2_4 [ 0.00061444]
b1_52 [  1.51504470e-06]
b1_152 [ -6.14167633e-06]
b2_0 [-0.00106187]
b2_1 [ 0.00048681]
b2_2 [ 0.00073916]
b2_3 [-0.00017363]
b2_4 [ 0.00061028]
b1_52 [  1.54120617e-06]
b1_152 [ -6.09080212e-06]
b2_0 [-0.00101727]
b2_1 [ 0.00046972]
b2_2 [ 0.00077237]
b2_3 [-0.00018084]
b2_4 [ 0.00062004]
b1_52 [  1.59299275e-06]
b1_152 [ -5.77047366e-06]
b2_0 [-0.00099336]
b2_1 [ 0.00047748]
b2_2 [ 0.00074856]
b2_3 [-0.00018191]
b2_4 [ 0.00055232]
b1_52 [  1.51563600e-06]
b1_152 [ -6.49050674e-06]
b2_0 [-0.001059]
b2_1 [ 0.00042933]
b2_2 [ 0.00077912]
b2_3 [-0.00013886]
b2_4 [ 0.00061591]
b1_52 [  1.65523315e-06]
b1_152 [ -5.65528619e-06]
b2_0 [-0.00102855]
b2_1 [ 0.00046938]
b2_2 [ 0.00080992]
b2_3 [-0.00018994]
b2_4 [ 0.00060465]
b1_52 [  1.63192758e-06]
b1_152 [ -5.56463585e-06]
b2_0 [-0.00100608]
b2_1 [ 0.0004616]
b2_2 [ 0.00078541]
b2_3 [-0.00015928]
b2_4 [ 0.00057381]
b1_52 [  1.62726513e-06]
b1_152 [ -5.67982923e-06]
b2_0 [-0.00101143]
b2_1 [ 0.00045252]
b2_2 [ 0.00078125]
b2_3 [-0.00014149]
b2_4 [ 0.00056393]
b1_52 [  1.63719182e-06]
b1_152 [ -5.69209754e-06]
b2_0 [-0.00101267]
b2_1 [ 0.00047378]
b2_2 [ 0.00075128]
b2_3 [-0.000126]
b2_4 [ 0.00055761]
b1_52 [  1.61343100e-06]
b1_152 [ -5.65838410e-06]
b2_0 [-0.00101558]
b2_1 [ 0.00047866]
b2_2 [ 0.00071245]
b2_3 [-0.00014795]
b2_4 [ 0.00054884]
b1_52 [  1.63806007e-06]
b1_152 [ -5.63148882e-06]
b2_0 [-0.00103364]
b2_1 [ 0.00048049]
b2_2 [ 0.0007171]
b2_3 [-0.00014691]
b2_4 [ 0.00054382]
b1_52 [  1.60601342e-06]
b1_152 [ -5.45941895e-06]
b2_0 [-0.00102314]
b2_1 [ 0.00050358]
b2_2 [ 0.00068521]
b2_3 [-0.00016401]
b2_4 [ 0.00054937]
b1_52 [  1.68644593e-06]
b1_152 [ -5.66835636e-06]
b2_0 [-0.0010935]
b2_1 [ 0.00052978]
b2_2 [ 0.00071226]
b2_3 [-0.00014736]
b2_4 [ 0.00056905]
b1_52 [  1.72618263e-06]
b1_152 [ -5.14903134e-06]
b2_0 [-0.00102483]
b2_1 [ 0.00058807]
b2_2 [ 0.0007161]
b2_3 [-0.00013268]
b2_4 [ 0.00050094]
b1_52 [  1.63687274e-06]
b1_152 [ -6.33090187e-06]
b2_0 [-0.0010293]
b2_1 [ 0.00054825]
b2_2 [ 0.00071346]
b2_3 [-0.00012269]
b2_4 [ 0.00052522]
b1_52 [  1.68748985e-06]
b1_152 [ -6.07783045e-06]
b2_0 [-0.00104456]
b2_1 [ 0.00056154]
b2_2 [ 0.00071702]
b2_3 [-0.00012984]
b2_4 [ 0.00051189]
b1_52 [  1.70101406e-06]
b1_152 [ -6.01505444e-06]
b2_0 [-0.00106236]
b2_1 [ 0.00057593]
b2_2 [ 0.0007139]
b2_3 [-0.00015692]
b2_4 [ 0.00051115]
b1_52 [  1.71410536e-06]
b1_152 [ -6.11073819e-06]
b2_0 [-0.00107214]
b2_1 [ 0.00056828]
b2_2 [ 0.0007149]
b2_3 [-0.00017754]
b2_4 [ 0.00051976]
b1_52 [  1.73799157e-06]
b1_152 [ -6.15807773e-06]
b2_0 [-0.00107863]
b2_1 [ 0.00057739]
b2_2 [ 0.00070633]
b2_3 [-0.00020797]
b2_4 [ 0.00055106]
b1_52 [  1.68231961e-06]
b1_152 [ -6.70764339e-06]
b2_0 [-0.00109116]
b2_1 [ 0.00056346]
b2_2 [ 0.00069173]
b2_3 [-0.00019103]
b2_4 [ 0.00058488]
b1_52 [  1.78852092e-06]
b1_152 [ -6.10609578e-06]
b2_0 [-0.00112087]
b2_1 [ 0.00061591]
b2_2 [ 0.00067971]
b2_3 [-0.00017989]
b2_4 [ 0.00052823]
b1_52 [  1.77079121e-06]
b1_152 [ -7.30467480e-06]
b2_0 [-0.00111856]
b2_1 [ 0.00057766]
b2_2 [ 0.00074677]
b2_3 [-0.00017033]
b2_4 [ 0.00056437]
b1_52 [  1.83451579e-06]
b1_152 [ -6.84517016e-06]
b2_0 [-0.00113999]
b2_1 [ 0.00058337]
b2_2 [ 0.00072078]
b2_3 [-0.00020321]
b2_4 [ 0.00056269]
b1_52 [  1.86848021e-06]
b1_152 [ -6.89024652e-06]
b2_0 [-0.00118029]
b2_1 [ 0.00061879]
b2_2 [ 0.0007215]
b2_3 [-0.00020817]
b2_4 [ 0.00056196]
b1_52 [  1.84867729e-06]
b1_152 [ -6.91196968e-06]
b2_0 [-0.00116073]
b2_1 [ 0.00059942]
b2_2 [ 0.00073835]
b2_3 [-0.00022249]
b2_4 [ 0.00057052]
b1_52 [  1.85470871e-06]
b1_152 [ -7.64499666e-06]
b2_0 [-0.00124508]
b2_1 [ 0.00060582]
b2_2 [ 0.00075265]
b2_3 [-0.00019176]
b2_4 [ 0.00059004]
b1_52 [  1.87065816e-06]
b1_152 [ -6.83821044e-06]
b2_0 [-0.00119658]
b2_1 [ 0.0006218]
b2_2 [ 0.00078595]
b2_3 [-0.00025215]
b2_4 [ 0.00058928]
b1_52 [  1.77379457e-06]
b1_152 [ -8.44013994e-06]
b2_0 [-0.00118505]
b2_1 [ 0.00058995]
b2_2 [ 0.00082517]
b2_3 [-0.00022107]
b2_4 [ 0.00061057]
b1_52 [  1.81186836e-06]
b1_152 [ -8.34242649e-06]
b2_0 [-0.00123235]
b2_1 [ 0.00060536]
b2_2 [ 0.00081284]
b2_3 [-0.0002497]
b2_4 [ 0.0006007]
b1_52 [  1.83753550e-06]
b1_152 [ -8.27650603e-06]
b2_0 [-0.00123769]
b2_1 [ 0.00063691]
b2_2 [ 0.00078649]
b2_3 [-0.00025832]
b2_4 [ 0.00059438]
b1_52 [  1.92973334e-06]
b1_152 [ -8.05688484e-06]
b2_0 [-0.00123583]
b2_1 [ 0.00063831]
b2_2 [ 0.00077907]
b2_3 [-0.00024583]
b2_4 [ 0.00059225]
b1_52 [  1.96311547e-06]
b1_152 [ -7.86567439e-06]
b2_0 [-0.00126532]
b2_1 [ 0.00064484]
b2_2 [ 0.00075551]
b2_3 [-0.00023402]
b2_4 [ 0.00058747]
b1_52 [  1.96603246e-06]
b1_152 [ -8.11134634e-06]
b2_0 [-0.00130137]
b2_1 [ 0.00067101]
b2_2 [ 0.0007621]
b2_3 [-0.00023787]
b2_4 [ 0.00060509]
b1_52 [  1.97360803e-06]
b1_152 [ -7.72521099e-06]
b2_0 [-0.00126394]
b2_1 [ 0.00063599]
b2_2 [ 0.00078587]
b2_3 [-0.0002602]
b2_4 [ 0.00060331]
b1_52 [  1.99273727e-06]
b1_152 [ -8.47330306e-06]
b2_0 [-0.00137907]
b2_1 [ 0.0006702]
b2_2 [ 0.00077251]
b2_3 [-0.00023323]
b2_4 [ 0.00064193]
b1_52 [  2.11277428e-06]
b1_152 [ -7.35606840e-06]
b2_0 [-0.00131843]
b2_1 [ 0.00071365]
b2_2 [ 0.00073344]
b2_3 [-0.00024334]
b2_4 [ 0.00051039]
b1_52 [  2.08439339e-06]
b1_152 [ -7.48125267e-06]
b2_0 [-0.0012723]
b2_1 [ 0.00061063]
b2_2 [ 0.00077427]
b2_3 [-0.0002708]
b2_4 [ 0.00056469]
b1_52 [  2.07495196e-06]
b1_152 [ -7.38481178e-06]
b2_0 [-0.00126488]
b2_1 [ 0.00061451]
b2_2 [ 0.00078063]
b2_3 [-0.00027279]
b2_4 [ 0.00058082]
b1_52 [  2.04884726e-06]
b1_152 [ -7.65528459e-06]
b2_0 [-0.00125061]
b2_1 [ 0.00062466]
b2_2 [ 0.00080175]
b2_3 [-0.00028719]
b2_4 [ 0.00058915]
b1_52 [  2.02978669e-06]
b1_152 [ -7.55863276e-06]
b2_0 [-0.00125363]
b2_1 [ 0.00060932]
b2_2 [ 0.00079537]
b2_3 [-0.00028225]
b2_4 [ 0.00060009]
b1_52 [  2.03560223e-06]
b1_152 [ -8.35547890e-06]
b2_0 [-0.00128104]
b2_1 [ 0.00060862]
b2_2 [ 0.00081433]
b2_3 [-0.0002956]
b2_4 [ 0.00061863]
b1_52 [  2.04276518e-06]
b1_152 [ -7.44546408e-06]
b2_0 [-0.00125448]
b2_1 [ 0.00060897]
b2_2 [ 0.00081817]
b2_3 [-0.00027541]
b2_4 [ 0.00060777]
b1_52 [  1.97920493e-06]
b1_152 [ -9.62044279e-06]
b2_0 [-0.00135393]
b2_1 [ 0.00063684]
b2_2 [ 0.00082033]
b2_3 [-0.00025668]
b2_4 [ 0.00064916]
b1_52 [  2.03999765e-06]
b1_152 [ -9.28370324e-06]
b2_0 [-0.00135708]
b2_1 [ 0.00063229]
b2_2 [ 0.00083375]
b2_3 [-0.00027447]
b2_4 [ 0.00064248]
b1_52 [  2.10357947e-06]
b1_152 [ -8.85344629e-06]
b2_0 [-0.00133875]
b2_1 [ 0.00063419]
b2_2 [ 0.00084211]
b2_3 [-0.00031195]
b2_4 [ 0.00064239]
b1_52 [  2.05315698e-06]
b1_152 [ -8.90916033e-06]
b2_0 [-0.00130592]
b2_1 [ 0.00060175]
b2_2 [ 0.00082769]
b2_3 [-0.00032137]
b2_4 [ 0.00066672]
b1_52 [  2.16067008e-06]
b1_152 [ -8.54945240e-06]
b2_0 [-0.00130741]
b2_1 [ 0.0006085]
b2_2 [ 0.00081846]
b2_3 [-0.00030379]
b2_4 [ 0.00068305]
b1_52 [  2.13545469e-06]
b1_152 [ -9.01672822e-06]
b2_0 [-0.00126748]
b2_1 [ 0.00055165]
b2_2 [ 0.00085313]
b2_3 [-0.00030041]
b2_4 [ 0.00068969]
b1_52 [  2.18860969e-06]
b1_152 [ -8.75041088e-06]
b2_0 [-0.00132339]
b2_1 [ 0.00058747]
b2_2 [ 0.00084575]
b2_3 [-0.00031541]
b2_4 [ 0.00069234]
b1_52 [  2.12166764e-06]
b1_152 [ -9.10519993e-06]
b2_0 [-0.00127657]
b2_1 [ 0.00057493]
b2_2 [ 0.00085143]
b2_3 [-0.00031529]
b2_4 [ 0.00070979]
b1_52 [  2.16444319e-06]
b1_152 [ -9.05546565e-06]
b2_0 [-0.00131492]
b2_1 [ 0.00056233]
b2_2 [ 0.00083846]
b2_3 [-0.00031608]
b2_4 [ 0.00072101]
b1_52 [  2.18063180e-06]
b1_152 [ -9.07004535e-06]
b2_0 [-0.00128942]
b2_1 [ 0.000565]
b2_2 [ 0.00085305]
b2_3 [-0.00030466]
b2_4 [ 0.00070898]
b1_52 [  2.20946817e-06]
b1_152 [ -8.85292830e-06]
b2_0 [-0.00129805]
b2_1 [ 0.00058836]
b2_2 [ 0.00085755]
b2_3 [-0.00033584]
b2_4 [ 0.0007165]
b1_52 [  2.17778531e-06]
